filename	ann_id	label	start_span	end_span	text
es-S0465-546X2010000200006-1	T3	SINTOMA	551	556	dolor
es-S0465-546X2010000200006-1	T4	SINTOMA	585	604	síntoma acompañante
es-S0465-546X2010000200006-1	T5	SINTOMA	1689	1731	cuerpo extraño metálico en bursa rotuliana
es-S0212-71992005000200008-1	T1	SINTOMA	3860	3908	marcapasos VDD con cable único, normofuncionante
es-S0212-71992005000200008-1	T2	SINTOMA	1623	1631	nicturia
es-S0212-71992005000200008-1	T3	SINTOMA	1668	1675	diarrea
es-S0212-71992005000200008-1	T4	SINTOMA	1792	1807	pérdida de peso
es-S0212-71992005000200008-1	T5	SINTOMA	2155	2176	sensación presincopal
es-S0212-71992005000200008-1	T6	SINTOMA	3665	3698	ventrículo izquierdo hipertrófico
es-S0212-71992005000200008-1	T7	SINTOMA	2243	2259	taquicardización
es-S0212-71992005000200008-1	T8	SINTOMA	948	976	TC abdominal, que fue normal
es-S0212-71992005000200008-1	T9	SINTOMA	2373	2401	signos de liberación frontal
es-S0212-71992005000200008-1	T10	SINTOMA	2813	2836	Perfil hepático: Normal
es-S0212-71992005000200008-1	T11	SINTOMA	981	1015	exploración neurológica fue normal
es-S0212-71992005000200008-1	T12	SINTOMA	1837	1886	anamnesis por órganos y aparatos resultó negativa
es-S0212-71992005000200008-1	T13	SINTOMA	1937	1970	caída de la TA con la sedestación
es-S0212-71992005000200008-1	T14	SINTOMA	3589	3647	tinciones especificas para amiloide que resultan negativas
es-S0212-71992005000200008-1	T15	SINTOMA	3763	3781	hipocinesia global
es-S0212-71992005000200008-1	T16	SINTOMA	4163	4186	Serología VIH: Negativa
es-S0212-71992005000200008-1	T17	SINTOMA	4188	4226	Rx tórax: Sin hallazgos significativos
es-S0212-71992005000200008-1	T18	SINTOMA	4433	4462	catecolaminas en orina: bajos
es-S0212-71992005000200008-1	T19	SINTOMA	4287	4362	catecolaminas en plasma en decúbito y en sedestación: niveles basales bajos
es-S0212-71992005000200008-1	T20	SINTOMA	2218	2224	sudaba
es-S0212-71992005000200008-1	T21	SINTOMA	2317	2341	desinhibición conductual
es-S0212-71992005000200008-1	T22	SINTOMA	2418	2462	exploración neurológica y general fue normal
es-S0212-71992005000200008-1	T23	SINTOMA	3142	3167	Sangre en heces: negativo
es-S0212-71992005000200008-1	T24	SINTOMA	3703	3751	función sistólica limites bajos de la normalidad
es-S0212-71992005000200008-1	T25	SINTOMA	327	351	síncopes al ortostatismo
es-S0212-71992005000200008-1	T26	SINTOMA	1083	1104	sincopes ortostaticos
es-S0212-71992005000200008-1	T27	SINTOMA	1260	1284	síncopes al ortostatismo
es-S0212-71992005000200008-1	T28	SINTOMA	1360	1370	presíncope
es-S0212-71992005000200008-1	T29	SINTOMA	2092	2103	caída de TA
es-S0212-71992005000200008-1	T30	SINTOMA	3526	3575	mucosa colorrectal: de características habituales
es-S0212-71992005000200008-1	T31	SINTOMA	3978	4002	ritmo ventricular propio
es-S0211-69952011000400013-1	T1	SINTOMA	547	587	deterioro importante de su función renal
es-S0211-69952011000400013-1	T2	SINTOMA	1321	1349	nódulos pulmonares múltiples
es-S0211-69952011000400013-1	T3	SINTOMA	1776	1814	lesiones macroscópicas en la vía aérea
es-S0211-69952011000400013-1	T4	SINTOMA	3364	3375	proteinuria
es-S0211-69952011000400013-1	T5	SINTOMA	2584	2692	serología viral fue negativa para el virus de la inmunodeficiencia humana y los virus de las hepatitis B y C
es-S0211-69952011000400013-1	T6	SINTOMA	3378	3392	microhematuria
es-S0211-69952011000400013-1	T7	SINTOMA	242	283	prueba de la tuberculina cutánea positiva
es-S0211-69952011000400013-1	T8	SINTOMA	721	727	edemas
es-S0211-69952011000400013-1	T9	SINTOMA	1631	1685	tinción de Ziehl-Nielsen se observaban escasos bacilos
es-S0211-69952011000400013-1	T10	SINTOMA	2303	2333	quantiFERON), que fue positivo
es-S0211-69952011000400013-1	T11	SINTOMA	2697	2719	complemento fue normal
es-S0211-69952011000400013-1	T12	SINTOMA	3279	3321	riñones de tamaño y ecoestructura normales
es-S0211-69952011000400013-1	T13	SINTOMA	662	674	asintomática
es-S0211-69952011000400013-1	T14	SINTOMA	796	834	auscultación cardiopulmonar era normal
es-S0211-69952011000400013-1	T15	SINTOMA	975	1010	buena diferenciación corticomedular
es-S0211-69952011000400013-1	T16	SINTOMA	1133	1155	afectación linfomatosa
es-S0211-69952011000400013-1	T17	SINTOMA	1607	1623	necrosis caseosa
es-S0211-69952011000400013-1	T18	SINTOMA	1557	1594	inflamación granulomatosa epitelioide
es-S0211-69952011000400013-1	T19	SINTOMA	1891	1920	lavado bronquial fue negativo
es-S0211-69952011000400013-1	T20	SINTOMA	1819	1886	lavado broncoalveolar evidenció una moderada cantidad de linfocitos
es-S0211-69952011000400013-1	T21	SINTOMA	3769	3844	No se observaron microorganismos en las tinciones de PAS y de Ziehl-Nielsen
es-S0211-69952011000400013-1	T22	SINTOMA	3008	3041	cadenas ligeras en orina negativa
es-S0211-69952011000400013-1	T23	SINTOMA	2451	2579	anticuerpos antinucleares (ANA), anticitoplasma de neutrófilos (ANCA), anti-ADN y antimembrana basal glomerular fueron negativos
es-S0211-69952011000400013-1	T26	SINTOMA	2045	2055	granulomas
es-S0211-69952011000400013-1	T28	SINTOMA	4131	4158	mejoría de la función renal
es-S0211-69952011000400013-1	T29	SINTOMA	731	790	se palpaban adenopatías laterocervicales o retroauriculares
es-S0210-48062009001000016-2	T1	SINTOMA	132	175	síntomas leves del tracto urinario inferior
es-S0210-48062009001000016-2	T2	SINTOMA	230	280	imagen cálcica anular paravesical derecha pelviana
es-S0210-48062009001000016-2	T3	SINTOMA	753	778	cavidad pelviana una masa
es-S0210-48062009001000016-2	T4	SINTOMA	608	620	asintomático
es-S0210-48062009001000016-2	T5	SINTOMA	345	378	situación retrovesical, dos masas
es-S1139-76322017000200009-1	T1	SINTOMA	1823	1840	lesiones cutáneas
es-S1139-76322017000200009-1	T2	SINTOMA	1420	1426	fiebre
es-S1139-76322017000200009-1	T3	SINTOMA	1168	1205	elevación de reactantes de fase aguda
es-S1139-76322017000200009-1	T4	SINTOMA	1629	1647	lesiones costrosas
es-S1139-76322017000200009-1	T5	SINTOMA	1953	1997	IgM positivo para virus herpes simple tipo 1
es-S1139-76322017000200009-1	T6	SINTOMA	556	644	lesiones cutáneas estaban distribuidas en ambos miembros inferiores, superiores y tronco
es-S1139-76322017000200009-1	T7	SINTOMA	686	692	Fiebre
es-S0210-48062006000100016-1	T1	SINTOMA	94	139	tumoración de 1 cm de diámetro en el introito
es-S0210-48062006000100016-1	T2	SINTOMA	747	757	tumoración
es-S0210-48062006000100016-1	T3	SINTOMA	280	296	aspecto quístico
es-S0210-48062006000100016-1	T4	SINTOMA	26	51	embarazo y parto normales
es-S1130-63432014000500010-1	T1	SINTOMA	330	345	edema palpebral
es-S1130-63432014000500010-1	T2	SINTOMA	347	356	hiperemia
es-S1130-63432014000500010-1	T3	SINTOMA	382	412	hiperemia y edema de carúncula
es-S1130-63432014000500010-1	T4	SINTOMA	674	691	síntomas oculares
es-S1134-80462009000800008-1	T1	SINTOMA	1252	1299	dolor abdominal crónico de tipo visceral severo
es-S1134-80462009000800008-1	T2	SINTOMA	452	497	dolor abdominal crónico, generalizado, severo
es-S1134-80462009000800008-1	T3	SINTOMA	76	81	dolor
es-S1134-80462009000800008-1	T4	SINTOMA	86	109	dolor abdominal crónico
es-S1134-80462009000800008-1	T5	SINTOMA	860	870	Consciente
es-S1134-80462009000800008-1	T6	SINTOMA	872	881	orientada
es-S1134-80462009000800008-1	T7	SINTOMA	566	586	Dolor de tipo cólico
es-S1134-80462009000800008-1	T8	SINTOMA	883	892	hidratada
es-S1134-80462009000800008-1	T9	SINTOMA	898	929	palidez de mucosas y tegumentos
es-S1134-80462009000800008-1	T10	SINTOMA	931	941	caquéctica
es-S1134-80462009000800008-1	T11	SINTOMA	671	677	náusea
es-S1134-80462009000800008-1	T12	SINTOMA	680	686	vómito
es-S1134-80462009000800008-1	T13	SINTOMA	1014	1044	abdomen con dolor generalizado
es-S1134-80462009000800008-1	T14	SINTOMA	1117	1137	peristalsis presente
es-S1134-80462009000800008-1	T15	SINTOMA	1199	1224	exploración física normal
es-S1134-80462009000800008-1	T16	SINTOMA	1173	1178	masas
es-S1134-80462009000800008-1	T17	SINTOMA	943	981	Cara, cabeza y cuello sin alteraciones
es-S1134-80462009000800008-1	T18	SINTOMA	983	1012	cardiopulmonar sin compromiso
es-S0212-16112009000300015-1	T1	SINTOMA	603	620	deterioro clínico
S0004-06142005000500011-1	T1	SINTOMA	836	852	Hemograma normal
S0004-06142005000500011-1	T2	SINTOMA	444	480	hematuria macroscópica postmiccional
S0004-06142005000500011-1	T3	SINTOMA	498	512	microhematuria
S0004-06142005000500011-1	T4	SINTOMA	545	563	micciones normales
S0004-06142005000500011-1	T5	SINTOMA	602	621	buen estado general
S0004-06142005000500011-1	T6	SINTOMA	627	655	abdomen y genitales normales
S0004-06142005000500011-1	T7	SINTOMA	935	966	función hepática y renal normal
S0004-06142005000500011-1	T8	SINTOMA	1305	1328	vejiga sin alteraciones
S0004-06142005000500011-1	T9	SINTOMA	1402	1436	normofuncionalismo renal bilateral
S0004-06142005000500011-1	T10	SINTOMA	1644	1670	vejiga con buena capacidad
S0004-06142005000500011-1	T11	SINTOMA	1735	1757	TC abdominal es normal
S0004-06142005000500011-1	T12	SINTOMA	1484	1505	uréteres arrosariados
S0004-06142005000500011-1	T13	SINTOMA	1139	1199	calcificaciones vasculares en ambos hipocondrios y en pelvis
S0004-06142005000500011-1	T14	SINTOMA	1438	1481	calcificaciones sobre silueta renal derecha
S0004-06142005000500011-1	T15	SINTOMA	1097	1136	cambios degenerativos en columna lumbar
S0004-06142005000500011-1	T16	SINTOMA	1810	1832	tumoraciones vesicales
es-S0004-06142008000700011-1	T1	SINTOMA	393	478	marcadores tumorales alfa-feto proteína, beta-HCG, resultaron dentro de la normalidad
es-S0004-06142008000700011-1	T2	SINTOMA	187	206	nódulo en testículo
es-S0004-06142008000700011-1	T3	SINTOMA	545	579	signos de sobreproducción hormonal
es-S0004-06142008000700011-1	T4	SINTOMA	681	687	nódulo
es-S1889-836X2015000100003-1	T1	SINTOMA	949	954	dolor
es-S1889-836X2015000100003-1	T2	SINTOMA	1115	1149	dolor intenso en la zona del carpo
es-S1889-836X2015000100003-1	T3	SINTOMA	1260	1324	edema, borramiento de los surcos tendinosos del dorso de la mano
es-S1889-836X2015000100003-1	T4	SINTOMA	1326	1393	impotencia funcional de la muñeca y aumento local de la temperatura
es-S1889-836X2015000100003-1	T5	SINTOMA	2267	2303	"signo de “cera fundida deslizándose"""
es-S1889-836X2015000100003-1	T6	SINTOMA	2813	2830	dolor en el radio
es-S1889-836X2015000100003-1	T7	SINTOMA	2955	2960	dolor
es-S0212-16112005000600011-1	T1	SINTOMA	1051	1073	dolor ocular bilateral
es-S0212-16112005000600011-1	T2	SINTOMA	1100	1109	fotofobia
es-S0212-16112005000600011-1	T3	SINTOMA	1112	1144	disminución de la agudeza visual
es-S0212-16112005000600011-1	T4	SINTOMA	1483	1518	cultivos cornéales fueron negativos
es-S0212-16112005000600011-1	T5	SINTOMA	1684	1699	pérdida de peso
es-S0212-16112005000600011-1	T6	SINTOMA	1075	1089	enrojecimiento
es-S0212-16112005000600011-1	T7	SINTOMA	1091	1098	escozor
es-S0212-16112005000600011-1	T8	SINTOMA	2413	2484	vita-minas del complejo B y vitamina C como el zinc resultaron normales
es-S0212-16112005000600011-1	T9	SINTOMA	1439	1477	pruebas de imagen resultaron negativas
es-S0212-16112005000600011-1	T10	SINTOMA	839	936	heces que resulta con aumento de grasas y restos alimenticios, olor fétido y consistencia pastosa
es-S0212-16112005000600011-1	T11	SINTOMA	1389	1396	hiphema
es-S0212-16112005000600011-1	T12	SINTOMA	1524	1630	exploraciones por especialistas de otorrinolaringología, digestivo y reumatología fueron no significativas
es-S0212-16112005000600011-1	T13	SINTOMA	1850	1885	pérdida del 23% de su peso habitual
es-S0212-16112005000600011-1	T14	SINTOMA	2069	2084	hipoproteinemia
es-S0212-16112005000600011-1	T15	SINTOMA	2196	2236	déficit severo de vitaminas liposolubles
es-S0212-16112005000600011-1	T16	SINTOMA	2563	2580	malabsorción leve
es-S0212-16112005000600011-1	T17	SINTOMA	1416	1433	percepción de luz
es-S1139-76322017000100011-1	T1	SINTOMA	1269	1280	proteinuria
es-S1139-76322017000100011-1	T2	SINTOMA	1284	1293	hematuria
es-S1139-76322017000100011-1	T3	SINTOMA	119	194	dolor e inflamación en el tobillo izquierdo y en el segundo dedo de la mano
es-S1139-76322017000100011-1	T4	SINTOMA	431	451	hemocultivo negativo
es-S1139-76322017000100011-1	T5	SINTOMA	411	429	urocultivo estéril
es-S1139-76322017000100011-1	T6	SINTOMA	363	409	estreptococo β-hemolítico del grupo A negativa
es-S1139-76322016000300012-1	T1	SINTOMA	673	678	dolor
es-S1139-76322016000300012-1	T2	SINTOMA	288	318	inflamación y dolor mandibular
es-S1139-76322016000300012-1	T3	SINTOMA	552	557	dolor
es-S1139-76322016000300012-1	T4	SINTOMA	122	136	dolor de muela
es-S1139-76322016000300012-1	T5	SINTOMA	750	756	fiebre
es-S1139-76322016000300012-1	T6	SINTOMA	179	185	fiebre
es-S1139-76322016000300012-1	T7	SINTOMA	1352	1410	microorganismos (con técnicas Grocot, Gram y Ziehl-Neelsen
es-S1139-76322016000300012-1	T8	SINTOMA	943	996	borde submaxilar derecho, rojo, doloroso y supurativo
es-S1699-695X2014000300006-1	T1	SINTOMA	1326	1331	mareo
es-S1699-695X2014000300006-1	T2	SINTOMA	1336	1364	sensación de giro de objetos
es-S1699-695X2014000300006-1	T3	SINTOMA	956	984	hipoventilación generalizada
es-S1699-695X2014000300006-1	T4	SINTOMA	253	258	mareo
es-S1699-695X2014000300006-1	T5	SINTOMA	263	291	sensación de giro de objetos
es-S1699-695X2014000300006-1	T6	SINTOMA	1073	1108	edemas con fóvea hasta las rodillas
es-S1699-695X2014000300006-1	T7	SINTOMA	361	367	disnea
es-S1699-695X2014000300006-1	T8	SINTOMA	395	417	pérdida de consciencia
es-S1699-695X2014000300006-1	T9	SINTOMA	422	436	dolor torácico
es-S1699-695X2014000300006-1	T10	SINTOMA	441	448	vómitos
es-S1699-695X2014000300006-1	T11	SINTOMA	452	467	sudoración fría
es-S1699-695X2014000300006-1	T12	SINTOMA	855	861	soplos
es-S1699-695X2014000300006-1	T13	SINTOMA	990	1010	ruidos sobreañadidos
es-S1699-695X2014000300006-1	T14	SINTOMA	827	849	tonos lentos, apagados
es-S1699-695X2014000300006-1	T15	SINTOMA	867	915	pulsos radiales están presentes y son simétricos
es-S1699-695X2014000300006-1	T16	SINTOMA	1015	1062	exploración neurológica es rigurosamente normal
es-S1699-695X2014000300006-1	T17	SINTOMA	1798	1834	complejos QRS ahora parecen rítmicos
es-S1699-695X2014000300006-1	T18	SINTOMA	1856	1863	ondas P
es-S0376-78922014000200012-1	T1	SINTOMA	191	259	dolor, edema y aumento de temperatura en párpado superior e inferior
es-S0376-78922014000200012-1	T2	SINTOMA	1333	1367	eritema hacia la porción palpebral
es-S0376-78922014000200012-1	T3	SINTOMA	710	768	cultivo bacteriológico, identificando Streptococo Pyogenes
es-S1579-699X2004000400002-1	T1	SINTOMA	2791	2804	palpitaciones
es-S1579-699X2004000400002-1	T2	SINTOMA	2807	2814	temblor
es-S1579-699X2004000400002-1	T3	SINTOMA	4236	4288	aumento de la intensidad en la señal periventricular
es-S1579-699X2004000400002-1	T4	SINTOMA	2909	2929	molestias pectorales
es-S1579-699X2004000400002-1	T5	SINTOMA	4291	4351	hipointensidad moderada del tálamo y de los ganglios basales
es-S1579-699X2004000400002-1	T6	SINTOMA	2257	2264	vértigo
es-S1579-699X2004000400002-1	T7	SINTOMA	2266	2293	tensión psíquica y somática
es-S1579-699X2004000400002-1	T8	SINTOMA	2295	2306	parestesias
es-S1579-699X2004000400002-1	T9	SINTOMA	2308	2332	debilidad en las piernas
es-S1579-699X2004000400002-1	T10	SINTOMA	3494	3534	pérdida de la capacidad de concentración
es-S1579-699X2004000400002-1	T11	SINTOMA	4456	4505	alteraciones de la intensidad intraparenquimatosa
es-S1579-699X2004000400002-1	T12	SINTOMA	3613	3628	dolor emocional
es-S1579-699X2004000400002-1	T13	SINTOMA	637	685	niveles elevados de los metabolitos del estireno
es-S1579-699X2004000400002-1	T14	SINTOMA	3630	3642	somatización
es-S1579-699X2004000400002-1	T15	SINTOMA	3644	3655	inseguridad
es-S1579-699X2004000400002-1	T16	SINTOMA	4581	4600	alteración cerebral
es-S1579-699X2004000400002-1	T17	SINTOMA	3658	3673	humor depresivo
es-S1579-699X2004000400002-1	T18	SINTOMA	3750	3766	signos orgánicos
es-S1579-699X2004000400002-1	T19	SINTOMA	3856	3868	neuroticismo
es-S1579-699X2004000400002-1	T20	SINTOMA	1106	1113	vértigo
es-S1579-699X2004000400002-1	T21	SINTOMA	1115	1124	temblores
es-S1579-699X2004000400002-1	T22	SINTOMA	1126	1146	debilidad de piernas
es-S1579-699X2004000400002-1	T23	SINTOMA	1344	1359	dolor de cabeza
es-S1579-699X2004000400002-1	T24	SINTOMA	1365	1372	vértigo
es-S1579-699X2004000400002-1	T25	SINTOMA	1149	1160	parestesias
es-S1579-699X2004000400002-1	T26	SINTOMA	4174	4234	pobre diferenciación entre sustancia gris y sustancia blanca
es-S1579-699X2004000400002-1	T27	SINTOMA	4509	4543	áreas intracraneales de hiperseñal
es-S1139-76322015000100011-1	T1	SINTOMA	535	553	lenguaje coherente
es-S1139-76322015000100011-1	T2	SINTOMA	558	614	repetición de fonemas en las frases y pausas prolongadas
es-S1139-76322015000100011-1	T3	SINTOMA	67	87	alteración del habla
es-S1139-76322015000100011-1	T4	SINTOMA	103	124	repetición de sílabas
es-S1139-76322015000100011-1	T5	SINTOMA	127	150	prolongación de sonidos
es-S1139-76322015000100011-1	T6	SINTOMA	802	827	adecuada comprensión oral
es-S1139-76322015000100011-1	T7	SINTOMA	841	871	exploración neurológica normal
es-S1139-76322015000100011-1	T8	SINTOMA	166	192	sintomatología neurológica
es-S1139-76322015000100011-1	T9	SINTOMA	305	325	lenguaje era pausado
es-S0376-78922009000100011-1	T1	SINTOMA	1935	2036	cultivo bacteriológico fue positivo para bacteroides caccae, proteus mirabilis y estafilococus aureus
es-S0376-78922009000100011-1	T2	SINTOMA	4385	4446	testículos están englobados por la fibrosis y la masa tumoral
es-S0376-78922009000100011-1	T3	SINTOMA	1487	1526	masa deforme, blanda, fungosa, ulcerada
es-S0376-78922009000100011-1	T4	SINTOMA	1561	1570	sangrante
es-S0376-78922009000100011-1	T5	SINTOMA	1547	1558	mal oliente
es-S0376-78922009000100011-1	T6	SINTOMA	1874	1930	serológicos para brucelosis, lúes y VIH fueron negativos
es-S0376-78922009000100011-1	T7	SINTOMA	2512	2523	masa sólida
es-S0376-78922009000100011-1	T8	SINTOMA	4073	4083	tumoración
es-S0376-78922009000100011-1	T9	SINTOMA	1118	1259	pene afectaba a la piel, dartos, fascia de Buck y albugínea, invadía el interior de los cuerpos cavernosos, destruía la uretra y su esponjosa
es-S0376-78922009000100011-1	T10	SINTOMA	1265	1284	respetaba el glande
es-S0376-78922009000100011-1	T11	SINTOMA	1593	1633	tejidos periféricos estaban edematizados
es-S0376-78922009000100011-1	T12	SINTOMA	1778	1782	masa
es-S0376-78922009000100011-1	T13	SINTOMA	3724	3741	formación nodular
es-S0376-78922009000100011-1	T14	SINTOMA	4157	4202	afectas a la piel del pubis, escroto y periné
es-S0376-78922009000100011-1	T15	SINTOMA	4216	4264	tumoración es friable, con crecimiento vegetante
es-S0376-78922009000100011-1	T16	SINTOMA	4314	4379	afecta profundamente también al glande y a los tejidos perineales
es-S0376-78922009000100011-1	T17	SINTOMA	4475	4543	ganglios de las cadenas linfáticas enviadas a analizar son reactivos
es-S1139-76322010000600010-1	T1	SINTOMA	949	985	consistencia pétrea de la tumoración
es-S1139-76322010000600010-1	T2	SINTOMA	1727	1754	reacción inflamatoria focal
es-S1139-76322010000600010-1	T3	SINTOMA	330	403	tumoración dura que ocupaba los dos tercios externos del párpado inferior
es-S1139-76322010000600010-1	T4	SINTOMA	1773	1800	tinción de PAS fue negativa
es-S1139-76322010000600010-1	T5	SINTOMA	1980	2011	tumoración del párpado inferior
es-S1139-76322010000600010-1	T6	SINTOMA	121	162	tumoración en el párpado inferior del ojo
es-S1139-76322010000600010-1	T7	SINTOMA	2054	2064	induración
es-S1135-76062012000300014-1	T1	SINTOMA	535	571	encéfalo con notable aumento de peso
es-S1135-76062012000300014-1	T2	SINTOMA	1595	1656	sedimento urinario se observó crecimiento de Proteus vulgaris
es-S1135-76062012000300014-1	T3	SINTOMA	477	513	orina con un llamativo color púrpura
es-S1135-76062012000300014-1	T4	SINTOMA	1284	1339	vejiga urinaria se cuantificaron 400 cc de orina turbia
es-S1135-76062012000300014-1	T5	SINTOMA	1474	1548	Análisis toxicológico negativo en muestras de sangre, orina y humor vítreo
es-S1135-76062012000300014-1	T6	SINTOMA	602	652	cerebral (aplanamiento de giros y circunvoluciones
es-S1135-76062012000300014-1	T7	SINTOMA	655	677	Corazón de peso normal
es-S1135-76062012000300014-1	T8	SINTOMA	894	932	Pulmones de peso discretamente elevado
es-S1135-76062012000300014-1	T9	SINTOMA	1068	1090	Riñones de peso normal
es-S1135-76062012000300014-1	T10	SINTOMA	1116	1153	escasa diferenciación córtico-medular
es-S1135-76062012000300014-1	T11	SINTOMA	1230	1276	material purulento a través de la pelvis renal
es-S1135-76062012000300014-1	T12	SINTOMA	123	130	Fallece
es-S1135-76062012000300014-1	T13	SINTOMA	1673	1679	muerte
es-S0210-56912009000600008-1	T1	SINTOMA	809	815	disnea
es-S0210-56912009000600008-1	T2	SINTOMA	817	825	estridor
es-S0210-56912009000600008-1	T3	SINTOMA	827	855	intenso trabajo respiratorio
es-S0210-56912009000600008-1	T4	SINTOMA	858	867	taquipnea
es-S0210-56912009000600008-1	T5	SINTOMA	457	494	aumento de la frecuencia respiratoria
es-S0210-56912009000600008-1	T6	SINTOMA	496	556	valores reducidos de saturación de oxígeno de oxihemoglobina
es-S0365-66912007000900009-1	T1	SINTOMA	50	94	disminución bilateral y progresiva de visión
es-S0365-66912007000900009-1	T3	SINTOMA	1430	1453	dificultad respiratoria
es-S0365-66912007000900009-1	T4	SINTOMA	1469	1499	deterioro de su estado general
es-S0365-66912007000900009-1	T5	SINTOMA	1551	1578	ensanchamiento mediastínico
es-S0365-66912007000900009-1	T6	SINTOMA	1300	1319	diarrea persistente
es-S0365-66912007000900009-1	T9	SINTOMA	1256	1267	fiebre alta
es-S1130-05582008000500006-1	T1	SINTOMA	413	452	aumento de volumen en el labio inferior
es-S1130-05582008000500006-1	T2	SINTOMA	1104	1141	aumento de volumen del labio inferior
es-S1130-05582008000500006-1	T3	SINTOMA	1180	1197	lengua depapilada
es-S1130-05582008000500006-1	T4	SINTOMA	1213	1250	surcos transversales en dorso lingual
es-S1130-05582008000500006-1	T5	SINTOMA	1522	1545	dolor post infiltración
es-S1130-05582008000500006-1	T6	SINTOMA	259	296	aumento de volumen del labio inferior
es-S1130-05582008000500006-1	T7	SINTOMA	1266	1281	lengua fisurada
es-S1130-05582008000500006-1	T8	SINTOMA	1653	1692	reducción del tamaño del labio inferior
es-S0004-06142008000400010-1	T1	SINTOMA	1918	1964	próstata volumen II/IV, de consistencia pétrea
es-S0004-06142008000400010-1	T2	SINTOMA	3905	3979	citología del líquido pleural fue positiva para células tumorales malignas
es-S0004-06142008000400010-1	T3	SINTOMA	3052	3061	hematuria
es-S0004-06142008000400010-1	T4	SINTOMA	151	173	cefalea frontoparietal
es-S0004-06142008000400010-1	T5	SINTOMA	399	465	inflamación, hiperemia y tumefacción palpebral superior e inferior
es-S0004-06142008000400010-1	T6	SINTOMA	1797	1823	alteraciones en la micción
es-S0004-06142008000400010-1	T7	SINTOMA	1846	1857	polaquiuria
es-S0004-06142008000400010-1	T8	SINTOMA	246	261	edema palpebral
es-S0004-06142008000400010-1	T9	SINTOMA	1860	1868	nocturia
es-S0004-06142008000400010-1	T10	SINTOMA	3560	3566	disnea
es-S0004-06142008000400010-1	T11	SINTOMA	1872	1883	hemospermia
es-S0004-06142008000400010-1	T12	SINTOMA	963	1000	ocupación de las celdillas etmoidales
es-S0004-06142008000400010-1	T13	SINTOMA	562	593	alteración de la agudeza visual
es-S0004-06142008000400010-1	T14	SINTOMA	701	740	exploración del fondo de ojo era normal
es-S0004-06142008000400010-1	T15	SINTOMA	880	902	masa de partes blandas
es-S0004-06142008000400010-1	T16	SINTOMA	2243	2518	hipercaptación que afectan a región cigomática derecha y orbital interna derecha, ambas parrillas costales, columna dorsolumbar, pala ilíaca, región acetabular e isquiopubiana derechas, espina iliaca y región acetabular izquierdas y tercio medio de diáfisis femoral izquierda
es-S0004-06142008000400010-1	T17	SINTOMA	3500	3526	disminución de la diuresis
es-S0004-06142008000400010-1	T18	SINTOMA	2962	2974	asintomático
es-S0004-06142008000400010-1	T19	SINTOMA	3528	3557	deterioro de la función renal
es-S0004-06142008000400010-1	T20	SINTOMA	3468	3498	síndrome miccional obstructivo
es-S0004-06142008000400010-1	T21	SINTOMA	485	535	limitación en todas las posiciones de de la mirada
es-S0004-06142008000400010-1	T22	SINTOMA	538	546	diplopia
es-S0004-06142008000400010-1	T23	SINTOMA	4108	4116	Falleció
es-S0004-06142008000400010-1	T24	SINTOMA	184	192	diplopia
es-S0004-06142008000400010-1	T25	SINTOMA	782	820	aumento de tamaño del hueso esfenoides
es-S0004-06142008000400010-1	T26	SINTOMA	845	875	hiperostosis de cara orbitaria
es-S0376-78922009000200007-1	T1	SINTOMA	145	252	pérdida de sustancia de 7 x 10 cm con exposición de maleolo tibial, astrágalo y articulación subastragalina
es-S0376-78922009000200007-1	T2	SINTOMA	412	439	pie permanece vascularizado
es-S0211-69952017000200225-1	T1	SINTOMA	576	600	función renal era normal
es-S0211-69952017000200225-1	T2	SINTOMA	59	70	proteinuria
es-S0211-69952017000200225-1	T3	SINTOMA	658	684	Hemoglobinuria persistente
es-S0211-69952017000200225-1	T4	SINTOMA	718	729	proteinuria
es-S0211-69952017000200225-1	T5	SINTOMA	747	758	albuminuria
es-S0211-69952017000200225-1	T6	SINTOMA	772	785	aminoaciduria
es-S0211-69952017000200225-1	T7	SINTOMA	475	483	disfagia
es-S0211-69952017000200225-1	T8	SINTOMA	485	500	dolor abdominal
es-S0211-69952017000200225-1	T9	SINTOMA	467	473	fatiga
es-S0211-69952017000200225-1	T10	SINTOMA	503	515	orina oscura
es-S0211-69952017000200225-1	T11	SINTOMA	689	714	sedimento urinario normal
es-S0211-69952017000200225-1	T12	SINTOMA	391	407	ferritina normal
es-S0211-69952017000200225-1	T13	SINTOMA	270	281	LDH elevada
es-S0211-69952017000200225-1	T14	SINTOMA	302	327	haptoglobina indetectable
es-S0211-69952017000200225-1	T15	SINTOMA	818	872	estado ácido-base, fosfato y ácido úrico eran normales
es-S0211-69952017000200225-1	T16	SINTOMA	1177	1194	normalidad del FG
es-S0211-69952017000200225-1	T17	SINTOMA	236	256	actividad hemolítica
es-S0211-69952017000200225-1	T18	SINTOMA	355	365	leucopenia
es-S0211-69952017000200225-1	T19	SINTOMA	368	389	trombocitopenia leves
es-S0211-69952017000200225-1	T20	SINTOMA	1308	1322	hemoglobinuria
es-S0211-69952017000200225-1	T21	SINTOMA	1630	1649	proteinuria tubular
es-S0211-69952017000200225-1	T22	SINTOMA	988	1027	hipointensidad cortical renal bilateral
es-S0211-69952017000200225-1	T23	SINTOMA	1571	1600	bajos niveles de haptoglobina
